probe_type,electrode,shank,shank_col,shank_row,x_coord,y_coord
neuropixels 2.0 - MS,2393,1,1,556,282.0,8340.0
neuropixels 2.0 - MS,2394,1,0,557,250.0,8355.0
neuropixels 2.0 - MS,2395,1,1,557,282.0,8355.0
neuropixels 2.0 - MS,2396,1,0,558,250.0,8370.0
neuropixels 2.0 - MS,2397,1,1,558,282.0,8370.0
neuropixels 2.0 - MS,2398,1,0,559,250.0,8385.0
neuropixels 2.0 - MS,2399,1,1,559,282.0,8385.0
neuropixels 2.0 - MS,2400,1,0,560,250.0,8400.0
neuropixels 2.0 - MS,2401,1,1,560,282.0,8400.0
neuropixels 2.0 - MS,2402,1,0,561,250.0,8415.0
neuropixels 2.0 - MS,2403,1,1,561,282.0,8415.0
neuropixels 2.0 - MS,2404,1,0,562,250.0,8430.0
neuropixels 2.0 - MS,2405,1,1,562,282.0,8430.0
neuropixels 2.0 - MS,2406,1,0,563,250.0,8445.0
neuropixels 2.0 - MS,2407,1,1,563,282.0,8445.0
neuropixels 2.0 - MS,2408,1,0,564,250.0,8460.0
neuropixels 2.0 - MS,2409,1,1,564,282.0,8460.0
neuropixels 2.0 - MS,2410,1,0,565,250.0,8475.0
neuropixels 2.0 - MS,2411,1,1,565,282.0,8475.0
neuropixels 2.0 - MS,2412,1,0,566,250.0,8490.0
neuropixels 2.0 - MS,2413,1,1,566,282.0,8490.0
neuropixels 2.0 - MS,2414,1,0,567,250.0,8505.0
neuropixels 2.0 - MS,2415,1,1,567,282.0,8505.0
neuropixels 2.0 - MS,2416,1,0,568,250.0,8520.0
neuropixels 2.0 - MS,2417,1,1,568,282.0,8520.0
neuropixels 2.0 - MS,2418,1,0,569,250.0,8535.0
neuropixels 2.0 - MS,2419,1,1,569,282.0,8535.0
neuropixels 2.0 - MS,2420,1,0,570,250.0,8550.0
neuropixels 2.0 - MS,2421,1,1,570,282.0,8550.0
neuropixels 2.0 - MS,2422,1,0,571,250.0,8565.0
neuropixels 2.0 - MS,2423,1,1,571,282.0,8565.0
neuropixels 2.0 - MS,2424,1,0,572,250.0,8580.0
neuropixels 2.0 - MS,2425,1,1,572,282.0,8580.0
neuropixels 2.0 - MS,2426,1,0,573,250.0,8595.0
neuropixels 2.0 - MS,2427,1,1,573,282.0,8595.0
neuropixels 2.0 - MS,2428,1,0,574,250.0,8610.0
neuropixels 2.0 - MS,2429,1,1,574,282.0,8610.0
neuropixels 2.0 - MS,2430,1,0,575,250.0,8625.0
neuropixels 2.0 - MS,2431,1,1,575,282.0,8625.0
neuropixels 2.0 - MS,2432,1,0,576,250.0,8640.0
neuropixels 2.0 - MS,2433,1,1,576,282.0,8640.0
neuropixels 2.0 - MS,2434,1,0,577,250.0,8655.0
neuropixels 2.0 - MS,2435,1,1,577,282.0,8655.0
neuropixels 2.0 - MS,2436,1,0,578,250.0,8670.0
neuropixels 2.0 - MS,2437,1,1,578,282.0,8670.0
neuropixels 2.0 - MS,2438,1,0,579,250.0,8685.0
neuropixels 2.0 - MS,2439,1,1,579,282.0,8685.0
neuropixels 2.0 - MS,2440,1,0,580,250.0,8700.0
neuropixels 2.0 - MS,2441,1,1,580,282.0,8700.0
neuropixels 2.0 - MS,2442,1,0,581,250.0,8715.0
neuropixels 2.0 - MS,2443,1,1,581,282.0,8715.0
neuropixels 2.0 - MS,2444,1,0,582,250.0,8730.0
neuropixels 2.0 - MS,2445,1,1,582,282.0,8730.0
neuropixels 2.0 - MS,2446,1,0,583,250.0,8745.0
neuropixels 2.0 - MS,2447,1,1,583,282.0,8745.0
neuropixels 2.0 - MS,2448,1,0,584,250.0,8760.0
neuropixels 2.0 - MS,2449,1,1,584,282.0,8760.0
neuropixels 2.0 - MS,2450,1,0,585,250.0,8775.0
neuropixels 2.0 - MS,2451,1,1,585,282.0,8775.0
neuropixels 2.0 - MS,2452,1,0,586,250.0,8790.0
neuropixels 2.0 - MS,2453,1,1,586,282.0,8790.0
neuropixels 2.0 - MS,2454,1,0,587,250.0,8805.0
neuropixels 2.0 - MS,2455,1,1,587,282.0,8805.0
neuropixels 2.0 - MS,2456,1,0,588,250.0,8820.0
neuropixels 2.0 - MS,2457,1,1,588,282.0,8820.0
neuropixels 2.0 - MS,2458,1,0,589,250.0,8835.0
neuropixels 2.0 - MS,2459,1,1,589,282.0,8835.0
neuropixels 2.0 - MS,2460,1,0,590,250.0,8850.0
neuropixels 2.0 - MS,2461,1,1,590,282.0,8850.0
neuropixels 2.0 - MS,2462,1,0,591,250.0,8865.0
neuropixels 2.0 - MS,2463,1,1,591,282.0,8865.0
neuropixels 2.0 - MS,2464,1,0,592,250.0,8880.0
neuropixels 2.0 - MS,2465,1,1,592,282.0,8880.0
neuropixels 2.0 - MS,2466,1,0,593,250.0,8895.0
neuropixels 2.0 - MS,2467,1,1,593,282.0,8895.0
neuropixels 2.0 - MS,2468,1,0,594,250.0,8910.0
neuropixels 2.0 - MS,2469,1,1,594,282.0,8910.0
neuropixels 2.0 - MS,2470,1,0,595,250.0,8925.0
neuropixels 2.0 - MS,2471,1,1,595,282.0,8925.0
neuropixels 2.0 - MS,2472,1,0,596,250.0,8940.0
neuropixels 2.0 - MS,2473,1,1,596,282.0,8940.0
neuropixels 2.0 - MS,2474,1,0,597,250.0,8955.0
neuropixels 2.0 - MS,2475,1,1,597,282.0,8955.0
neuropixels 2.0 - MS,2476,1,0,598,250.0,8970.0
neuropixels 2.0 - MS,2477,1,1,598,282.0,8970.0
neuropixels 2.0 - MS,2478,1,0,599,250.0,8985.0
neuropixels 2.0 - MS,2479,1,1,599,282.0,8985.0
neuropixels 2.0 - MS,2480,1,0,600,250.0,9000.0
neuropixels 2.0 - MS,2481,1,1,600,282.0,9000.0
neuropixels 2.0 - MS,2482,1,0,601,250.0,9015.0
neuropixels 2.0 - MS,2483,1,1,601,282.0,9015.0
neuropixels 2.0 - MS,2484,1,0,602,250.0,9030.0
neuropixels 2.0 - MS,2485,1,1,602,282.0,9030.0
neuropixels 2.0 - MS,2486,1,0,603,250.0,9045.0
neuropixels 2.0 - MS,2487,1,1,603,282.0,9045.0
neuropixels 2.0 - MS,2488,1,0,604,250.0,9060.0
neuropixels 2.0 - MS,2489,1,1,604,282.0,9060.0
neuropixels 2.0 - MS,2490,1,0,605,250.0,9075.0
neuropixels 2.0 - MS,2491,1,1,605,282.0,9075.0
neuropixels 2.0 - MS,2492,1,0,606,250.0,9090.0
neuropixels 2.0 - MS,2493,1,1,606,282.0,9090.0
neuropixels 2.0 - MS,2494,1,0,607,250.0,9105.0
neuropixels 2.0 - MS,2495,1,1,607,282.0,9105.0
neuropixels 2.0 - MS,2496,1,0,608,250.0,9120.0
neuropixels 2.0 - MS,2497,1,1,608,282.0,9120.0
neuropixels 2.0 - MS,2498,1,0,609,250.0,9135.0
neuropixels 2.0 - MS,2499,1,1,609,282.0,9135.0
neuropixels 2.0 - MS,2500,1,0,610,250.0,9150.0
neuropixels 2.0 - MS,2501,1,1,610,282.0,9150.0
neuropixels 2.0 - MS,2502,1,0,611,250.0,9165.0
neuropixels 2.0 - MS,2503,1,1,611,282.0,9165.0
neuropixels 2.0 - MS,2504,1,0,612,250.0,9180.0
neuropixels 2.0 - MS,2505,1,1,612,282.0,9180.0
neuropixels 2.0 - MS,2506,1,0,613,250.0,9195.0
neuropixels 2.0 - MS,2507,1,1,613,282.0,9195.0
neuropixels 2.0 - MS,2508,1,0,614,250.0,9210.0
neuropixels 2.0 - MS,2509,1,1,614,282.0,9210.0
neuropixels 2.0 - MS,2510,1,0,615,250.0,9225.0
neuropixels 2.0 - MS,2511,1,1,615,282.0,9225.0
neuropixels 2.0 - MS,2512,1,0,616,250.0,9240.0
neuropixels 2.0 - MS,2513,1,1,616,282.0,9240.0
neuropixels 2.0 - MS,2514,1,0,617,250.0,9255.0
neuropixels 2.0 - MS,2515,1,1,617,282.0,9255.0
neuropixels 2.0 - MS,2516,1,0,618,250.0,9270.0
neuropixels 2.0 - MS,2517,1,1,618,282.0,9270.0
neuropixels 2.0 - MS,2518,1,0,619,250.0,9285.0
neuropixels 2.0 - MS,2519,1,1,619,282.0,9285.0
neuropixels 2.0 - MS,2520,1,0,620,250.0,9300.0
neuropixels 2.0 - MS,2521,1,1,620,282.0,9300.0
neuropixels 2.0 - MS,2522,1,0,621,250.0,9315.0
neuropixels 2.0 - MS,2523,1,1,621,282.0,9315.0
neuropixels 2.0 - MS,2524,1,0,622,250.0,9330.0
neuropixels 2.0 - MS,2525,1,1,622,282.0,9330.0
neuropixels 2.0 - MS,2526,1,0,623,250.0,9345.0
neuropixels 2.0 - MS,2527,1,1,623,282.0,9345.0
neuropixels 2.0 - MS,2528,1,0,624,250.0,9360.0
neuropixels 2.0 - MS,2529,1,1,624,282.0,9360.0
neuropixels 2.0 - MS,2530,1,0,625,250.0,9375.0
neuropixels 2.0 - MS,2531,1,1,625,282.0,9375.0
neuropixels 2.0 - MS,2532,1,0,626,250.0,9390.0
neuropixels 2.0 - MS,2533,1,1,626,282.0,9390.0
neuropixels 2.0 - MS,2534,1,0,627,250.0,9405.0
neuropixels 2.0 - MS,2535,1,1,627,282.0,9405.0
neuropixels 2.0 - MS,2536,1,0,628,250.0,9420.0
neuropixels 2.0 - MS,2537,1,1,628,282.0,9420.0
neuropixels 2.0 - MS,2538,1,0,629,250.0,9435.0
neuropixels 2.0 - MS,2539,1,1,629,282.0,9435.0
neuropixels 2.0 - MS,2540,1,0,630,250.0,9450.0
neuropixels 2.0 - MS,2541,1,1,630,282.0,9450.0
neuropixels 2.0 - MS,2542,1,0,631,250.0,9465.0
neuropixels 2.0 - MS,2543,1,1,631,282.0,9465.0
neuropixels 2.0 - MS,2544,1,0,632,250.0,9480.0
neuropixels 2.0 - MS,2545,1,1,632,282.0,9480.0
neuropixels 2.0 - MS,2546,1,0,633,250.0,9495.0
neuropixels 2.0 - MS,2547,1,1,633,282.0,9495.0
neuropixels 2.0 - MS,2548,1,0,634,250.0,9510.0
neuropixels 2.0 - MS,2549,1,1,634,282.0,9510.0
neuropixels 2.0 - MS,2550,1,0,635,250.0,9525.0
neuropixels 2.0 - MS,2551,1,1,635,282.0,9525.0
neuropixels 2.0 - MS,2552,1,0,636,250.0,9540.0
neuropixels 2.0 - MS,2553,1,1,636,282.0,9540.0
neuropixels 2.0 - MS,2554,1,0,637,250.0,9555.0
neuropixels 2.0 - MS,2555,1,1,637,282.0,9555.0
neuropixels 2.0 - MS,2556,1,0,638,250.0,9570.0
neuropixels 2.0 - MS,2557,1,1,638,282.0,9570.0
neuropixels 2.0 - MS,2558,1,0,639,250.0,9585.0
neuropixels 2.0 - MS,2559,1,1,639,282.0,9585.0
neuropixels 2.0 - MS,2560,2,0,0,500.0,0.0
neuropixels 2.0 - MS,2561,2,1,0,532.0,0.0
neuropixels 2.0 - MS,2562,2,0,1,500.0,15.0
neuropixels 2.0 - MS,2563,2,1,1,532.0,15.0
neuropixels 2.0 - MS,2564,2,0,2,500.0,30.0
neuropixels 2.0 - MS,2565,2,1,2,532.0,30.0
neuropixels 2.0 - MS,2566,2,0,3,500.0,45.0
neuropixels 2.0 - MS,2567,2,1,3,532.0,45.0
neuropixels 2.0 - MS,2568,2,0,4,500.0,60.0
neuropixels 2.0 - MS,2569,2,1,4,532.0,60.0
neuropixels 2.0 - MS,2570,2,0,5,500.0,75.0
neuropixels 2.0 - MS,2571,2,1,5,532.0,75.0
neuropixels 2.0 - MS,2572,2,0,6,500.0,90.0
neuropixels 2.0 - MS,2573,2,1,6,532.0,90.0
neuropixels 2.0 - MS,2574,2,0,7,500.0,105.0
neuropixels 2.0 - MS,2575,2,1,7,532.0,105.0
neuropixels 2.0 - MS,2576,2,0,8,500.0,120.0
neuropixels 2.0 - MS,2577,2,1,8,532.0,120.0
neuropixels 2.0 - MS,2578,2,0,9,500.0,135.0
neuropixels 2.0 - MS,2579,2,1,9,532.0,135.0
neuropixels 2.0 - MS,2580,2,0,10,500.0,150.0
neuropixels 2.0 - MS,2581,2,1,10,532.0,150.0
neuropixels 2.0 - MS,2582,2,0,11,500.0,165.0
neuropixels 2.0 - MS,2583,2,1,11,532.0,165.0
neuropixels 2.0 - MS,2584,2,0,12,500.0,180.0
neuropixels 2.0 - MS,2585,2,1,12,532.0,180.0
neuropixels 2.0 - MS,2586,2,0,13,500.0,195.0
neuropixels 2.0 - MS,2587,2,1,13,532.0,195.0
neuropixels 2.0 - MS,2588,2,0,14,500.0,210.0
neuropixels 2.0 - MS,2589,2,1,14,532.0,210.0
neuropixels 2.0 - MS,2590,2,0,15,500.0,225.0
neuropixels 2.0 - MS,2591,2,1,15,532.0,225.0
neuropixels 2.0 - MS,2592,2,0,16,500.0,240.0
neuropixels 2.0 - MS,2593,2,1,16,532.0,240.0
neuropixels 2.0 - MS,2594,2,0,17,500.0,255.0
neuropixels 2.0 - MS,2595,2,1,17,532.0,255.0
neuropixels 2.0 - MS,2596,2,0,18,500.0,270.0
neuropixels 2.0 - MS,2597,2,1,18,532.0,270.0
neuropixels 2.0 - MS,2598,2,0,19,500.0,285.0
neuropixels 2.0 - MS,2599,2,1,19,532.0,285.0
neuropixels 2.0 - MS,2600,2,0,20,500.0,300.0
neuropixels 2.0 - MS,2601,2,1,20,532.0,300.0
neuropixels 2.0 - MS,2602,2,0,21,500.0,315.0
neuropixels 2.0 - MS,2603,2,1,21,532.0,315.0
neuropixels 2.0 - MS,2604,2,0,22,500.0,330.0
neuropixels 2.0 - MS,2605,2,1,22,532.0,330.0
neuropixels 2.0 - MS,2606,2,0,23,500.0,345.0
neuropixels 2.0 - MS,2607,2,1,23,532.0,345.0
neuropixels 2.0 - MS,2608,2,0,24,500.0,360.0
neuropixels 2.0 - MS,2609,2,1,24,532.0,360.0
neuropixels 2.0 - MS,2610,2,0,25,500.0,375.0
neuropixels 2.0 - MS,2611,2,1,25,532.0,375.0
neuropixels 2.0 - MS,2612,2,0,26,500.0,390.0
neuropixels 2.0 - MS,2613,2,1,26,532.0,390.0
neuropixels 2.0 - MS,2614,2,0,27,500.0,405.0
neuropixels 2.0 - MS,2615,2,1,27,532.0,405.0
neuropixels 2.0 - MS,2616,2,0,28,500.0,420.0
neuropixels 2.0 - MS,2617,2,1,28,532.0,420.0
neuropixels 2.0 - MS,2618,2,0,29,500.0,435.0
neuropixels 2.0 - MS,2619,2,1,29,532.0,435.0
neuropixels 2.0 - MS,2620,2,0,30,500.0,450.0
neuropixels 2.0 - MS,2621,2,1,30,532.0,450.0
neuropixels 2.0 - MS,2622,2,0,31,500.0,465.0
neuropixels 2.0 - MS,2623,2,1,31,532.0,465.0
neuropixels 2.0 - MS,2624,2,0,32,500.0,480.0
neuropixels 2.0 - MS,2625,2,1,32,532.0,480.0
neuropixels 2.0 - MS,2626,2,0,33,500.0,495.0
neuropixels 2.0 - MS,2627,2,1,33,532.0,495.0
neuropixels 2.0 - MS,2628,2,0,34,500.0,510.0
neuropixels 2.0 - MS,2629,2,1,34,532.0,510.0
neuropixels 2.0 - MS,2630,2,0,35,500.0,525.0
neuropixels 2.0 - MS,2631,2,1,35,532.0,525.0
neuropixels 2.0 - MS,2632,2,0,36,500.0,540.0
neuropixels 2.0 - MS,2633,2,1,36,532.0,540.0
neuropixels 2.0 - MS,2634,2,0,37,500.0,555.0
neuropixels 2.0 - MS,2635,2,1,37,532.0,555.0
neuropixels 2.0 - MS,2636,2,0,38,500.0,570.0
neuropixels 2.0 - MS,2637,2,1,38,532.0,570.0
neuropixels 2.0 - MS,2638,2,0,39,500.0,585.0
neuropixels 2.0 - MS,2639,2,1,39,532.0,585.0
neuropixels 2.0 - MS,2640,2,0,40,500.0,600.0
neuropixels 2.0 - MS,2641,2,1,40,532.0,600.0
neuropixels 2.0 - MS,2642,2,0,41,500.0,615.0
neuropixels 2.0 - MS,2643,2,1,41,532.0,615.0
neuropixels 2.0 - MS,2644,2,0,42,500.0,630.0
neuropixels 2.0 - MS,2645,2,1,42,532.0,630.0
neuropixels 2.0 - MS,2646,2,0,43,500.0,645.0
neuropixels 2.0 - MS,2647,2,1,43,532.0,645.0
neuropixels 2.0 - MS,2648,2,0,44,500.0,660.0
neuropixels 2.0 - MS,2649,2,1,44,532.0,660.0
neuropixels 2.0 - MS,2650,2,0,45,500.0,675.0
neuropixels 2.0 - MS,2651,2,1,45,532.0,675.0
neuropixels 2.0 - MS,2652,2,0,46,500.0,690.0
neuropixels 2.0 - MS,2653,2,1,46,532.0,690.0
neuropixels 2.0 - MS,2654,2,0,47,500.0,705.0
neuropixels 2.0 - MS,2655,2,1,47,532.0,705.0
neuropixels 2.0 - MS,2656,2,0,48,500.0,720.0
neuropixels 2.0 - MS,2657,2,1,48,532.0,720.0
neuropixels 2.0 - MS,2658,2,0,49,500.0,735.0
neuropixels 2.0 - MS,2659,2,1,49,532.0,735.0
neuropixels 2.0 - MS,2660,2,0,50,500.0,750.0
neuropixels 2.0 - MS,2661,2,1,50,532.0,750.0
neuropixels 2.0 - MS,2662,2,0,51,500.0,765.0
neuropixels 2.0 - MS,2663,2,1,51,532.0,765.0
neuropixels 2.0 - MS,2664,2,0,52,500.0,780.0
neuropixels 2.0 - MS,2665,2,1,52,532.0,780.0
neuropixels 2.0 - MS,2666,2,0,53,500.0,795.0
neuropixels 2.0 - MS,2667,2,1,53,532.0,795.0
neuropixels 2.0 - MS,2668,2,0,54,500.0,810.0
neuropixels 2.0 - MS,2669,2,1,54,532.0,810.0
neuropixels 2.0 - MS,2670,2,0,55,500.0,825.0
neuropixels 2.0 - MS,2671,2,1,55,532.0,825.0
neuropixels 2.0 - MS,2672,2,0,56,500.0,840.0
neuropixels 2.0 - MS,2673,2,1,56,532.0,840.0
neuropixels 2.0 - MS,2674,2,0,57,500.0,855.0
neuropixels 2.0 - MS,2675,2,1,57,532.0,855.0
neuropixels 2.0 - MS,2676,2,0,58,500.0,870.0
neuropixels 2.0 - MS,2677,2,1,58,532.0,870.0
neuropixels 2.0 - MS,2678,2,0,59,500.0,885.0
neuropixels 2.0 - MS,2679,2,1,59,532.0,885.0
neuropixels 2.0 - MS,2680,2,0,60,500.0,900.0
neuropixels 2.0 - MS,2681,2,1,60,532.0,900.0
neuropixels 2.0 - MS,2682,2,0,61,500.0,915.0
neuropixels 2.0 - MS,2683,2,1,61,532.0,915.0
neuropixels 2.0 - MS,2684,2,0,62,500.0,930.0
neuropixels 2.0 - MS,2685,2,1,62,532.0,930.0
neuropixels 2.0 - MS,2686,2,0,63,500.0,945.0
neuropixels 2.0 - MS,2687,2,1,63,532.0,945.0
neuropixels 2.0 - MS,2688,2,0,64,500.0,960.0
neuropixels 2.0 - MS,2689,2,1,64,532.0,960.0
neuropixels 2.0 - MS,2690,2,0,65,500.0,975.0
neuropixels 2.0 - MS,2691,2,1,65,532.0,975.0
neuropixels 2.0 - MS,2692,2,0,66,500.0,990.0
neuropixels 2.0 - MS,2693,2,1,66,532.0,990.0
neuropixels 2.0 - MS,2694,2,0,67,500.0,1005.0
neuropixels 2.0 - MS,2695,2,1,67,532.0,1005.0
neuropixels 2.0 - MS,2696,2,0,68,500.0,1020.0
neuropixels 2.0 - MS,2697,2,1,68,532.0,1020.0
neuropixels 2.0 - MS,2698,2,0,69,500.0,1035.0
neuropixels 2.0 - MS,2699,2,1,69,532.0,1035.0
neuropixels 2.0 - MS,2700,2,0,70,500.0,1050.0
neuropixels 2.0 - MS,2701,2,1,70,532.0,1050.0
neuropixels 2.0 - MS,2702,2,0,71,500.0,1065.0
neuropixels 2.0 - MS,2703,2,1,71,532.0,1065.0
neuropixels 2.0 - MS,2704,2,0,72,500.0,1080.0
neuropixels 2.0 - MS,2705,2,1,72,532.0,1080.0
neuropixels 2.0 - MS,2706,2,0,73,500.0,1095.0
neuropixels 2.0 - MS,2707,2,1,73,532.0,1095.0
neuropixels 2.0 - MS,2708,2,0,74,500.0,1110.0
neuropixels 2.0 - MS,2709,2,1,74,532.0,1110.0
neuropixels 2.0 - MS,2710,2,0,75,500.0,1125.0
neuropixels 2.0 - MS,2711,2,1,75,532.0,1125.0
neuropixels 2.0 - MS,2712,2,0,76,500.0,1140.0
neuropixels 2.0 - MS,2713,2,1,76,532.0,1140.0
neuropixels 2.0 - MS,2714,2,0,77,500.0,1155.0
neuropixels 2.0 - MS,2715,2,1,77,532.0,1155.0
neuropixels 2.0 - MS,2716,2,0,78,500.0,1170.0
neuropixels 2.0 - MS,2717,2,1,78,532.0,1170.0
neuropixels 2.0 - MS,2718,2,0,79,500.0,1185.0
neuropixels 2.0 - MS,2719,2,1,79,532.0,1185.0
neuropixels 2.0 - MS,2720,2,0,80,500.0,1200.0
neuropixels 2.0 - MS,2721,2,1,80,532.0,1200.0
neuropixels 2.0 - MS,2722,2,0,81,500.0,1215.0
neuropixels 2.0 - MS,2723,2,1,81,532.0,1215.0
neuropixels 2.0 - MS,2724,2,0,82,500.0,1230.0
neuropixels 2.0 - MS,2725,2,1,82,532.0,1230.0
neuropixels 2.0 - MS,2726,2,0,83,500.0,1245.0
neuropixels 2.0 - MS,2727,2,1,83,532.0,1245.0
neuropixels 2.0 - MS,2728,2,0,84,500.0,1260.0
neuropixels 2.0 - MS,2729,2,1,84,532.0,1260.0
neuropixels 2.0 - MS,2730,2,0,85,500.0,1275.0
neuropixels 2.0 - MS,2731,2,1,85,532.0,1275.0
neuropixels 2.0 - MS,2732,2,0,86,500.0,1290.0
neuropixels 2.0 - MS,2733,2,1,86,532.0,1290.0
neuropixels 2.0 - MS,2734,2,0,87,500.0,1305.0
neuropixels 2.0 - MS,2735,2,1,87,532.0,1305.0
neuropixels 2.0 - MS,2736,2,0,88,500.0,1320.0
neuropixels 2.0 - MS,2737,2,1,88,532.0,1320.0
neuropixels 2.0 - MS,2738,2,0,89,500.0,1335.0
neuropixels 2.0 - MS,2739,2,1,89,532.0,1335.0
neuropixels 2.0 - MS,2740,2,0,90,500.0,1350.0
neuropixels 2.0 - MS,2741,2,1,90,532.0,1350.0
neuropixels 2.0 - MS,2742,2,0,91,500.0,1365.0
neuropixels 2.0 - MS,2743,2,1,91,532.0,1365.0
neuropixels 2.0 - MS,2744,2,0,92,500.0,1380.0
neuropixels 2.0 - MS,2745,2,1,92,532.0,1380.0
neuropixels 2.0 - MS,2746,2,0,93,500.0,1395.0
neuropixels 2.0 - MS,2747,2,1,93,532.0,1395.0
neuropixels 2.0 - MS,2748,2,0,94,500.0,1410.0
neuropixels 2.0 - MS,2749,2,1,94,532.0,1410.0
neuropixels 2.0 - MS,2750,2,0,95,500.0,1425.0
neuropixels 2.0 - MS,2751,2,1,95,532.0,1425.0
neuropixels 2.0 - MS,2752,2,0,96,500.0,1440.0
neuropixels 2.0 - MS,2753,2,1,96,532.0,1440.0
neuropixels 2.0 - MS,2754,2,0,97,500.0,1455.0
neuropixels 2.0 - MS,2755,2,1,97,532.0,1455.0
neuropixels 2.0 - MS,2756,2,0,98,500.0,1470.0
neuropixels 2.0 - MS,2757,2,1,98,532.0,1470.0
neuropixels 2.0 - MS,2758,2,0,99,500.0,1485.0
neuropixels 2.0 - MS,2759,2,1,99,532.0,1485.0
neuropixels 2.0 - MS,2760,2,0,100,500.0,1500.0
neuropixels 2.0 - MS,2761,2,1,100,532.0,1500.0
neuropixels 2.0 - MS,2762,2,0,101,500.0,1515.0
neuropixels 2.0 - MS,2763,2,1,101,532.0,1515.0
neuropixels 2.0 - MS,2764,2,0,102,500.0,1530.0
neuropixels 2.0 - MS,2765,2,1,102,532.0,1530.0
neuropixels 2.0 - MS,2766,2,0,103,500.0,1545.0
neuropixels 2.0 - MS,2767,2,1,103,532.0,1545.0
neuropixels 2.0 - MS,2768,2,0,104,500.0,1560.0
neuropixels 2.0 - MS,2769,2,1,104,532.0,1560.0
neuropixels 2.0 - MS,2770,2,0,105,500.0,1575.0
neuropixels 2.0 - MS,2771,2,1,105,532.0,1575.0
neuropixels 2.0 - MS,2772,2,0,106,500.0,1590.0
neuropixels 2.0 - MS,2773,2,1,106,532.0,1590.0
neuropixels 2.0 - MS,2774,2,0,107,500.0,1605.0
neuropixels 2.0 - MS,2775,2,1,107,532.0,1605.0
neuropixels 2.0 - MS,2776,2,0,108,500.0,1620.0
neuropixels 2.0 - MS,2777,2,1,108,532.0,1620.0
neuropixels 2.0 - MS,2778,2,0,109,500.0,1635.0
neuropixels 2.0 - MS,2779,2,1,109,532.0,1635.0
neuropixels 2.0 - MS,2780,2,0,110,500.0,1650.0
neuropixels 2.0 - MS,2781,2,1,110,532.0,1650.0
neuropixels 2.0 - MS,2782,2,0,111,500.0,1665.0
neuropixels 2.0 - MS,2783,2,1,111,532.0,1665.0
neuropixels 2.0 - MS,2784,2,0,112,500.0,1680.0
neuropixels 2.0 - MS,2785,2,1,112,532.0,1680.0
neuropixels 2.0 - MS,2786,2,0,113,500.0,1695.0
neuropixels 2.0 - MS,2787,2,1,113,532.0,1695.0
neuropixels 2.0 - MS,2788,2,0,114,500.0,1710.0
neuropixels 2.0 - MS,2789,2,1,114,532.0,1710.0
neuropixels 2.0 - MS,2790,2,0,115,500.0,1725.0
neuropixels 2.0 - MS,2791,2,1,115,532.0,1725.0
neuropixels 2.0 - MS,2792,2,0,116,500.0,1740.0
neuropixels 2.0 - MS,2793,2,1,116,532.0,1740.0
neuropixels 2.0 - MS,2794,2,0,117,500.0,1755.0
neuropixels 2.0 - MS,2795,2,1,117,532.0,1755.0
neuropixels 2.0 - MS,2796,2,0,118,500.0,1770.0
neuropixels 2.0 - MS,2797,2,1,118,532.0,1770.0
neuropixels 2.0 - MS,2798,2,0,119,500.0,1785.0
neuropixels 2.0 - MS,2799,2,1,119,532.0,1785.0
neuropixels 2.0 - MS,2800,2,0,120,500.0,1800.0
neuropixels 2.0 - MS,2801,2,1,120,532.0,1800.0
neuropixels 2.0 - MS,2802,2,0,121,500.0,1815.0
neuropixels 2.0 - MS,2803,2,1,121,532.0,1815.0
neuropixels 2.0 - MS,2804,2,0,122,500.0,1830.0
neuropixels 2.0 - MS,2805,2,1,122,532.0,1830.0
neuropixels 2.0 - MS,2806,2,0,123,500.0,1845.0
neuropixels 2.0 - MS,2807,2,1,123,532.0,1845.0
neuropixels 2.0 - MS,2808,2,0,124,500.0,1860.0
neuropixels 2.0 - MS,2809,2,1,124,532.0,1860.0
neuropixels 2.0 - MS,2810,2,0,125,500.0,1875.0
neuropixels 2.0 - MS,2811,2,1,125,532.0,1875.0
neuropixels 2.0 - MS,2812,2,0,126,500.0,1890.0
neuropixels 2.0 - MS,2813,2,1,126,532.0,1890.0
neuropixels 2.0 - MS,2814,2,0,127,500.0,1905.0
neuropixels 2.0 - MS,2815,2,1,127,532.0,1905.0
neuropixels 2.0 - MS,2816,2,0,128,500.0,1920.0
neuropixels 2.0 - MS,2817,2,1,128,532.0,1920.0
neuropixels 2.0 - MS,2818,2,0,129,500.0,1935.0
neuropixels 2.0 - MS,2819,2,1,129,532.0,1935.0
neuropixels 2.0 - MS,2820,2,0,130,500.0,1950.0
neuropixels 2.0 - MS,2821,2,1,130,532.0,1950.0
neuropixels 2.0 - MS,2822,2,0,131,500.0,1965.0
neuropixels 2.0 - MS,2823,2,1,131,532.0,1965.0
neuropixels 2.0 - MS,2824,2,0,132,500.0,1980.0
neuropixels 2.0 - MS,2825,2,1,132,532.0,1980.0
neuropixels 2.0 - MS,2826,2,0,133,500.0,1995.0
neuropixels 2.0 - MS,2827,2,1,133,532.0,1995.0
neuropixels 2.0 - MS,2828,2,0,134,500.0,2010.0
neuropixels 2.0 - MS,2829,2,1,134,532.0,2010.0
neuropixels 2.0 - MS,2830,2,0,135,500.0,2025.0
neuropixels 2.0 - MS,2831,2,1,135,532.0,2025.0
neuropixels 2.0 - MS,2832,2,0,136,500.0,2040.0
